Index;Rocnik;Proza/Basen;Obsah
228;1;P;- Máme hniezdo, - povedala - Plavý drozd si uvil hniezdo na našej - Ukáž mi ho, ukáž, - prosil Martinko. mamička, keď skončila polievanie skalky. - jedličke. Má v ňom štyri vajíčka. - Ach, naozaj! Hniezdo bolo uvité z trávy, pekne dookrúhla ale vajíčka nebolo vidieť. Sedel na nich sivý vtáčik. Pozeral na Martinka vyľakanými očami - To je mama drozdica, - vraví mamička. Nedotkni sa hniezda, ani jedličky, vtáčik by potom toto miesto opustil. Och, život je veru nebezpečný! Mačky našťastie hniezdo nezbadali. A možno ho aj zbadali, ale po ihličnatom strome ony liezť nevedia. A vtáčik to vari vie? Kto ho to naučil? Matka príroda mu vštepila také poznanie. Videl som z obloka, videl som! - volal Martinko a utekal k mame. V hniezde už nie sú vajíčka, ale malé vtáčatká. Dve a ešte dve. -A sú také malinké! - pokýval maličkom. Mat drozdica mala teraz veľmi veľa roboty. Pod chválou vylietala z hniezda a hneď' sa zas vracala, dávala mladým do zobáčika. Jedného dňa pozrel Martinko cez okno a vykríkol: - Mamička, mamička, hniezdo je prázdne! - Neplač, Martinko, vtáčikom sa nič nestalo. Mama drozdica ich naučila lietať a ony už opustili hniezdo.
229;1;P;"Centrálne trhovisko je fantastická vec. Plno farebných stánkov a v tých stánkoch plno ovocia, zeleniny, kvetov a všeličoho iného... Všade rozvoniavajú opekané klobásky, langoše a zo sudov s kyslou kapustou a kvasenými uhorkami to vonia tak omamne, až sa vám v ústach zbiehajú slinky. Ale to nie je všetko. Je tu ešte jedna vec, ktorú nenájdete nikde inde. Tam, celkom vzadu, za posledným radom stánkový, hrdo čnejú k nebu papierové škatule a v nich škrabocú čerstvo narodené zvieracie bábätká. Nevedia sa dočkať, kto si ich kúpi. Aj túto jar sa to tam hemžilo celkom malými mačičkami, psíkmi, kačičkami, húsatkami, škrečkami a dokonca aj myšatami. Skratka všetkým, čo si len dokážete predstaviť. Bola sobota ako každá iná, keď' sa odrazu z davu na Centrálnom trhovisku ozval výkrik „Barón ku mne!"" Všetci sa zvedavo obzreli za hlasom. Po chodníku kľučkovala veľká kartónová škatuľa od kolumbijských banánov a narážala do všetkého, čo jej stálo v ceste. Najprv podrazila kvetinárke stolík s črepníkmi, potom nohy chlapovi, čo predával med, a nakoniec vrazila do kopy kapustných hláv. Tie sa rozkotúľali po celom trhovisku. Ľudia sa o ne potkýnali a hundrali, ale niektorí sa aj smiali a pomáhali ich predavačovi zbierať. Škatuľa odrazu zastala a pomaly sa došúchala k nohám akéhosi čudného starého pána. „No vidíš, aký vieš byť poslušný,"" usmial sa dobrosrdečne starý pán a vytiahol spod škatule akési malé čudo. Čudo to bolo, naozaj čudo. Malo štyri nohy, dve uši a chvost, takže deti usúdili, že to bude asi nejaké zviera. „Ten je ale krásny!"" ozvalo sa zrazu odkiaľsi zdola. Deti stíchli a neveriacky pozreli tam, odkiaľ sa ozval smelý hlások. Spoza ich nôh vykuklo tmavovlasé dievčatko. Očami plnými úprimného obdivu hľadelo na psíka. „Kto si ho chce pohladkať?"" sa dievčatko. „Aké má ten psík meno?* „Jaáá! A môžem si ho vziať aj na ruky...?"" spýtalo Je tvoj."" Starý pán ťukol o zem paličkou a bol preč. „Volá sa Barón a je to mopslik. Budete si rozumieť. „No nič, máme psa,"" povedalo dievčatko šťastné a so psíkom v náruči vykročilo k domovu."
230;1;P;V meste A., na ulici B. býval pán C. D. Mal múdreho psa E., ktorý sa narodil na ostrove F. Bol to veľmi šikovný pes. Predtým patril detektívovi G. H. Ale detektív sa oženil so slečnou CH. I. Z mesta J. a psa musel predať. Jedného rána pes počul, ako ho zavolal sused Koloman: - Ó! Stratil sa mi PRST. - Múdry pes sa hneď pustil do stopovania. Presnoril celé mesto a na ulici U. vo vile V. našiel istého X. Y. A to bol hľadaný zlodej Z. A viete, čo mal vo vrecku? Šesť prstov. Päť svojich a jeden ukradnutý.
231;1;P;Včera sa Jožko Mrkvička zatúlal do školskej - kotolne. Veľmi sa mu tam páčilo, a to hneď' pre niekoľko príčin. Prvá: Ak je človek v školskej kotolni, nik nemôže o ňom povedať, že nie je v škole. Druhá: Nik ho tam neskúša. Tretia: Je tam teplo. Štvrtá: Človek si nemusí umývať ruky. Kým v triede mali gramatiku, počty a vlastivedu, Jožko sa s kuričom zhováral o strašidlách, lebo kotolňa vyzerá trošku aj ako peklo. A kurič vyzerá trošku ako čert. Ale nie je to čert, je to kurič Ondro Sebechovský. A keď' už bolo po vyučovaní, vyšiel i Jožko z kotolne. Jedna prváčka vykríkla: - Černoch! Aha, černoch! Jožko sa obzrel, lebo aj on chcel vidieť černocha. Ale nijakého nevidel, videl iba to, že všetci hladia naňho a že sa smejú. Odkedy má Jožko v kotolni kamaráta, chodí do školy celkom rád.
232;1;P;V škole bola veľká prestávka. Chlapci vybaľovali z papierov, čo im mamičky pripravili na desiatu. Petrík mal chlieb s maslom a dve jabĺčka. Pri ňom sedel Paľko. Aj on začal desiatovať. Dostal Však chuť aj na jabĺčko. - Petrík, daj mi jedno jabĺčko. - Vieš, Paľko, teraz som veľmi hladný. Dám ti inokedy. My máme jabĺk dosť. Nosí nám ich starý ocko. Paľko nič nepovedal. Zahryzol do chleba a pobral sa preč. No ešte ani polovičku z neho nezjedol, keď' zazvonilo. Žiaci sa vracali do triedy a sadali si na miesta. Petrík chytro poobhrýzal zvyšok jablka a ohryzok i s druhým jabĺčkom vopchal za tašku do lavice. Prešlo niekoľko dní. Petrík potreboval ceruzku a nemohol ju nájsť. Prekutal celú tašku, no ceruzky nebolo. - Paľko, požičaj mi ceruzku, ak máš dve! Kým Paľko vyberal peračník a z neho ceruzku, Petrík neprestal hľadať svoju. Vopchal ruku do lavice, či by tam nemohla byt, a prsty mu vbehli do voľačoho mäkkého a mokrého. V kúte lavice bolo jablko. Celé zhnité Petríka to zamrzelo. Pomyslel si: - Teraz už nemá z jablka nikto nič. Nemohol som ho vtedy radšej dať Paľkovi? Paľko mu podal ceruzku. - Zajtra ti dám dve jabĺčka, - pošepkal mu Petrík.
233;1;P;"Čo všetko sa dá vidieť pod lavicou! Miro Sovák - vyrušovák sa raz schoval pod lavicu a pozoroval pod lavicový svet. Našiel tam sponku, gombík z texasiek, kúsok kriedy, gumu... Ale to ešte nič nebolo! Objavil tam parkovisko! Naozaj - parkovisko papúč. Farebné papuče boli ako zaparkované autá. Či je tento červený Renault? A táto sivá Lada? A tento biely Mercedes, ktorý sa práve pohýna dopredu? A táto oranžová škodovka, ktorá cúva? Miro je obklopený autami. Určite je to najväčšie parkovisko na svete. A on je tam celkom sám. Miro dostal strach. Zablúdi medzi toľkými autami. Našťastie sa blíži záchrana. UŽ sa spúšťa žeriav a vyťahuje ho do vzduchu. Ten žeriav - to bola ruka pani učiteľky, ktorá ho vytiahla za uši. „Ja sa ti čudujem,"" povedala pani učiteľka. „Čo len pod tou lavicou môžeš vidieť!“"
234;1;B;To je školák, namojveru, ten má isto v hlave dieru?! Celý rok mu liali všetci do nej veľa múdrych veci, a tá hlava prázdna stále. Neučil sa? Prečo ale? Musí to byť predsa k zlosti po svete sa tárať sprostý. Bol jeden žiačik neboráčik. Nevedel, kde sa píše háčik, nevedel, kde sa čiarka robí, ypsilon vedel? Ale čoby!
235;1;P;"Evička je prváčka. Aby to každý o nej vedel, chodí prvá do školy. Voláme ju hrkálka, lebo hrká. Ona vlastne nie, ale jej taška. Všetky veci sa jej tam neustále hádajú. Ceruzka vraví, že si nakresli, čo chce. Guma sa smeje, že všetko, čo ceruzka nakreslí, vygumuje. Pero kričí na gumu, že sa chvastá. Vygumuj to, čo napíšem ja!"" „Ticho, valček!"" bráni sa guma. „Keby si nemal nos od atramentu, nenapísal by si nič.""“ Všetky písmená z abecedy súhlasia s perom. Iba G, U, M, A prisviedčajú gume. H, R, K prekričia všetky. Preto stále počuť: „HRK, HRK, HRK..“ Až v triede sa prestanú Evičkine veci škriepiť, lebo tam. musí byt ticho. Evička si vyloží veci na lavicu, ceruzku vedľa gumy a pero k zošitu. Sama si kreslí, sama si aj gumuje. Iba pri písaní perom musí dávať pozor, lebo guma sa na pero hnevá. Keď má po ňom niečo vygumovať, urobí do zošita dieru."
236;1;B;Raduje sa malá Viera, perom ryje do papiera. Potom gumi i gumniny, z viet urobí komíny. Z komínov sa valia džgance papierové gumovance. Gumuje si malá Viera, v papieri už svieti diera. Prvá diera do sveta! Vrabce cez ňu preletia!
237;1;P;Matematik Oliver počítadlo stále iba rátal. Raz ráno počul V rozhlasových správach: - Včera vo večerných hodinách sa stratilo číslo nula. Kto ho nájde, nech zatelefonuje do výpočtového strediska! Oliver Počítadlo vyskočil na bicykel a ponáhľal sa hľadať nulu. Lenže nájsť nulu nie je také jednoduché, lebo nula vyzerá ako písmeno 0. Ľudí to mýlilo. Niektorí už volali, že našli nulu, ale zakaždým to bolo iba písmeno O. A nula sa zatiaľ' veselo kotúľala ďaleko od čísel a poučiek. Chcela schudnúť, lebo pribrala. A na to je najlepší pohyb na zdravom vzduchu. Zrazu k jednému hľadaniu pribudlo ďalšie: stratil sa matematik Oliver Počítadlo. - Možno sa v rátaní niekde prerátal, - hovorili jeho známi. - Skúsme ho pohľadať my, čísla, - 0zvala sa sedmička. A Všetky čísla sa rozišli po mestách a dedinách. To odvtedy sú domy očíslované. - Vidím ho! - zvolala šťastná sedmička. - je to náš detektív Oliver. A naozaj. Blížil sa k nim Oliver Počítadlo. Všetci hneď videli, že našiel nulu, lebo od radosti aj jeho tvár vyzerala ako nula. Okrúhla a usmiata.
238;1;P;"Na rodičovskom združení si rodičia sadnú do školských lavíc namiesto žiakov. Keď už sedia, počúvajú na žiakov žaloby a chvály. Vždy viac žalôb ako chvál. Aby bolo v triede ticho. „Len sa pozri, stará mama, ako tvoj vnuk škaredo píše,“ ukazovali učitelia Miškovu písanku. „Písmená mu vybiehajú z riadkových cestičiek. Keby tak jazdili po cestách autá, nastala by dopravná pohroma. Práve preto sme ta pozvali do školy,"" povedali učitelia. „„Treba urobiť nápravu spoločnými silami."" „Urobíme, urobíme,"" sľubovala babka. „A to hneď! Dáme Miškovi do zošita dopravné značky."" „Načo dopravné značky?"" začudovali sa učitelia. „No pre poriadok,"" povedala babka. „Aby písmená nebehali nad riadok a pod riadok.“ „Ešte to by chýbalo!"" nesúhlasili učitelia. „Ostatní prváci nemajú v zošitoch dopravné značky."" „To je chyba,"" povedala babka. „Dajme dopravné značky do všetkých prváckych zošitov! Pomôžeme žiakom-úbožiakom!“ „Dobrá rada, ale márna,"" povedali učitelia. „V prváckych zošitoch dopravné značky nepomôžu.“ „Prvácke perá nemajú vodičské preukazy."""
239;1;P;"Deti šli na školský výlet do zoologickej záhrady. Videli tam rôzne šelmy aj nešelmy a zastali pred jednou nešelmou opicou. Sedela vo veľkej klietke, škrabala sa za uchom, prezerala Fero vyceril na opicu zuby a zavrčal. Opica vycerila zuby si deti. A deti si prezerali opicu. na Fera a tiež zavrčala. Anča si hrebeňom natupírovala vlasy a podala hrebeň opici. Opica si natupírovala vlasy a hodila hrebeň do Anče. Gitka sa pozrela do zrkadielka a podala ho opici. Opica sa tiež pozrela do zrkadielka a tresla ho o zem. Asi sa nepáčila sama sebe. Potom Maťo vytrhol zo zápisníka lístok a ceruzkou napísal: Pozrela, naslinila ceruzku a na druhú stranu čosi napísala. „Ty sa správaš ako človek."" Podal papier aj ceruzku opici. Potom podala lístok Maťovi. A prekvapené deti čítali: „Vy sa správate ako opice."""
240;1;P;Cisár vyhlásil: - Nech hneď prídu ku mne všetci vojaci! Pisár zapísal: - Nech hneď prídu ku mne všetci pajáci! Cisár vyhlásil: - Nech sa každý ozbrojí až po zuby! Pisár zapísal: - Nech sa každý od radosti zazubí! Cisár vyhlásil: - Nech sú všetci prichystaní do vojny! Pisár zapísal: - Nech sú všetci veselí a spokojní! Cisár vyhlásil: - Dobyjeme spolu celučičký svet! Pisár zapísal: - Zasadíme každý jeden krásny kvet! A tak sa na druhý deň zhromaždilo pred cisárskym palácom veľa pajácov, šašov, klaunov i celkom obyčajných veselých človiečikov. A veľká vojna sa nekonala. Veď ako sa dá dobývať svet s rozosmiatymi ľuďmi, ktorí sadia všade po okolí kvety. Tak sa to skončí, keď je cisársky pisár trošku nahluchlý!
241;1;P;V sobotu povedal ocko mamičke: - Sľúbil som kamarátovi, že mu pomôžem opraviť motorku. Čo keby som vzal so sebou aj deti? - Kam?- spýtala sa mamička, lebo nás nerada púšťa samých i s ockom. Mysli si, že okrem nej nik nevie dať na nás pozor. Do vinohradu k Ferovi, - povedal ocko. - Dobre teda, - súhlasila mamička, obliekla nám nové tričká a ešte povedala: - Keď prídete, upečiem čerešňový koláč. A potom sme šli. Ďaleko. Kam už nechodí električka a kde ľudia nebývajú na sídlisku ako my, ale v malých domoch s veľkými záhradami. Ujo Fero nás v záhrade pekne privítal a natrhal nám plnú misku čerešní. Potom povedal: - Jedzte, detičky, a keď vám bude málo, ešte vám natrhám. Ale kôstky nezabudnite vypľuvať, aby ste neochoreli. Sľúbili sme mu to, a potom sme sa pustili do čerešní. Jednu Maťko, jednu ja, a potom naopak. Veľmi sme sa ponáhľali zjesť všetky čerešne, takže som jednu kôstku zabudla vypľuť. A Maťko si okrem toho zababral nové tričko. Potom sme išli domov. Ujo Fero nám dal plný košík čerešní pre mamičku. Najprv ho niesol ocko, potom sme ho niesli my, ale nie dobre. Pred domom sa nám čerešničky vysypali z košíka. - Fíha! - povedal ocko. - Z čoho teraz upečie mamička čerešňový koláč?
242;1;P;Katka a Hanka dostali od tety kaktus a vzorne sa oň starali. Každý deň ho polievali, raz Katka, raz Hanka a raz obidve. Kaktus vädol, kaktus bledol. - Asi ho treba polievať teplou vodou, lebo v jeho rodnej Afrike je teplo, - povedala Katka a začala ho polievať teplou vodou. Kaktus vädol, kaktus bledol, pichliače mu ovisali. Možnože ho treba posoliť, ak je zvyknutý na morskú vodu, - povedala Hanka a posolila ho. - Alebo mu hádam chýba cukor, - povedala Katka a pocukrila ho. Kaktus vädol, kaktus bledol, kaktus umieral. - Nepáči sa mu nás! - povedali si sestry Katka a Hanka a prestali sa o kaktus starať. Nevšímali si ho a čoskoro naň úplne zabudli. Na sviatky pricestovala teta. Prezrela si kvety na stojane a vraví: - Mám radosť, že sa o kaktus tak dobre staráte. Donesiem vám ešte jeden. Katka a Hanka pozreli prekvapené na seba a potom na kaktus. Neklame ich zrak? Kaktus bol zdravý, tuhozelený, nebezpečne pichľavý a na hlave mu narástli dve malé kaktusie guľky.
243;1;P;Súťažili raz oblaky, ktorý z nich dokáže dlhšie pršať na zem. Pršali mráčiky, mračná, mrákavy a mračiská, obláčiky, oblaky a obláčiská a na zemi bola hotová spúšť. Pršalo a lialo, a keď utíchol dážď, aspoň poprchávalo. To vtedy, keď' prišiel na rad nejaký maličký obláčik. Zo všetkých maličkých obláčikov bol najmenší obláčik Medard. Keď ja zaprším, to akoby aj nič, trápil sa Medard. Som taký slabučký, že načisto vyprším a bude po mne. Keby mi tak niekto pomohol... V tej chvíli sa zo všetkých svetových strán prirútili štyri vetry: západný, východný, južný a severný, zrazili sa dohromady a zjavil sa tam malý mužíček. Mal oči farby vetra, na hlave klobúk z oblačnej peny, a keď' otvoril ústa, vznikol poriadny prievan! Bol to oblačný čarodej Chmárava. Voľakto potrebuje moju pomoc? - zahrmel láskavo Chmárava, pretože to bol dobrý čarodej. A obdaroval obláčika Medarda malou kvapôčkou. - Tu máš čarodejnú kvapku, - povedal mu. - S tou dokážeš veľké divy, uvidíš. Medardovi sa to nepozdávalo, ale nechcel rozhnevať Chmáravu, preto si kvapôčku vzal a odplával s ňou na miesto súťaže. Už bol na rade. Dotkol sa kvapky od Chmáravu a v tej chvíli začalo pršať. Prší, prší, ešte stále prší a bude pršať ďalej, lebo: Medardova kvapka štyridsať dní kvapká.
244;1;P;"My máme dve staré mamy. Prvá stará mama nám nosí koláče, jaternice a klobásky. Hovorí nám pritom: - To z tých dedinských dobrôt máte, vnúčence moje, také pekné červené tváričky! Druhá stará mama nosí banány, jabĺčka a mrkvu. Aj ona nám pritom hovorí: - Keby nie ovocie a zelenina, nemali by ste, detičky, také pekné červené tváričky! My nehovoríme nič, len chytro zjeme, Čo nám doniesli. Máme aj starých ockov, ale tí nám nenosia nič. Oni si po nás prídu a odvezú. Prvý starý ocko nás odvezie na dedinu, posadí na traktor a ideme na pole. Tam nám vyzuje topánky a vôbec sa nehnevá, keď' si zašpiníme šatôčky. A dovolí nám kúpať sa aj v potoku. Aj kŕmit Dunča. Aj, aj - no všetko, čo nám doma nedovolia. S druhým starým ockom chodíme do bábkového divadla a do zoologickej záhrady.""A tiež nám hovorí: - Až vyrastiete a budete veľkí, naučím vás hrať na husliach, štepiť stromy a dám vám kľúčik od mojej knižnice. Ozaj, neviete, kedy budeme veľkí?"
245;1;P;Dedko bol už veľmi starý. Nedovidel, nedopočul, ruky, nohy sa mu triasli od staroby. Dvíha do úst lyžicu a polievka sa mu vylieva. Nepáčilo sa to dedkovmu synovi a jeho žene. Nevolali ho viac za stôl obedovať. Poslali ho do kúta a dávali mu starú hlinenú misku. Zatriasli sa deduškove ruky, spadla hlinená miska, rozbila sa na črepy. Nahnevali sa na neho ešte viac, dávali mu zo starého vahančeka jesť. I dedkov syn mal svojho synčeka, bol to dedkov vnuk. Volal sa Dušan. Sedel raz Dušanko v izbe na dlážke, z doštičky čosi strúhal. - Čože to robíš, Dušanko môj? - spýtala sa ho mať. On naradovaný odpovedal: - Robím vahanček. Keď budem veľký, budete z neho jest ako dedko. Pozreli na seba Dušankovi. rodičia a zapýrili sa od hanby. Od tých čias zas volávali dedka za stôl a pomáhali mu.
